orderNumber,customerIdentifier,customerName,status,orderCreateTimestamp,orderActiveTimestamp,orderSubmitTimestamp,orderCompleteTimestamp,orderType,productType,area,longitude,latitude,collectionVehicles,combined,archiveTasking,publicPrivate,multistrip,responsiveness,completeDate,orderDescription,catId,sqkm,charge,chargeS,orderNotes,country
50276752010,100436,DAF75,Complete,2025-01-07T03:28:06.0000 UTC,2025-01-07T03:28:52.6780 UTC,2025-01-07T03:28:06.0000 UTC,2025-01-07T03:39:31.0570 UTC,AO,OR2A,16.53,129.45205763500002,42.878848055,WV03,WV03,ARCHIVE,Public,N,Fresh,1/7/2025,View-Ready (Standard) OR2A,104001009D9DCE00,16.53,16.53,0.032,N,China
50276749010,100436,DAF75,Complete,2025-01-07T03:22:16.0000 UTC,2025-01-07T03:24:39.2850 UTC,2025-01-07T03:22:16.0000 UTC,2025-01-07T03:41:09.8190 UTC,AO,OR2A,18.369,117.24643423,34.23006966999999,WV03,WV03,ARCHIVE,Public,N,Fresh,1/7/2025,View-Ready (Standard) OR2A,104001009F70B100,18.37,18.37,0.036,N,China
50276735010,100436,DAF75,Complete,2025-01-07T02:51:01.0000 UTC,2025-01-07T02:51:29.3620 UTC,2025-01-07T02:51:01.0000 UTC,2025-01-07T02:55:40.6990 UTC,AO,OR2A,13.562,102.48845924870662,5.800501795780809,WV03,WV03,ARCHIVE,Public,N,Fresh,1/7/2025,View-Ready (Standard) OR2A,104001009D24A700,13.56,13.56,0.026,N,Malaysia
50276732010,100436,DAF75,Complete,2025-01-07T01:55:55.0000 UTC,2025-01-07T01:56:18.7810 UTC,2025-01-07T01:55:55.0000 UTC,2025-01-07T02:01:45.1980 UTC,AO,OR2A,2.75,118.1168250967702,5.838387102623184,GE01,GE01,ARCHIVE,Public,N,Standard,1/7/2025,View-Ready (Standard) OR2A,105001003DB54900,2.75,2.75,0.008,N,Malaysia
50276730010,100436,DAF75,Complete,2025-01-07T01:51:52.0000 UTC,2025-01-07T01:52:18.4050 UTC,2025-01-07T01:51:52.0000 UTC,2025-01-07T01:58:23.7750 UTC,AO,OR2A,8.62,104.0967416850389,1.3667487389814308,GE01,GE01,ARCHIVE,Public,N,Fresh,1/7/2025,View-Ready (Standard) OR2A,105001003FD31300,8.62,8.62,0.025,N,Malaysia
50276729010,100436,DAF75,Complete,2025-01-07T01:49:21.0000 UTC,2025-01-07T01:49:57.1510 UTC,2025-01-07T01:49:21.0000 UTC,2025-01-07T02:00:09.2580 UTC,AO,OR2A,116.934,152.99532195667234,-27.42490385601487,WV02,WV02,ARCHIVE,Public,N,Fresh,1/7/2025,View-Ready (Standard) OR2A,10300101088A0000,116.93,116.93,0.252,N,Australia
50276506010,100436,DAF75,Complete,2025-01-06T05:48:50.0000 UTC,2025-01-06T05:49:18.0660 UTC,2025-01-06T05:48:50.0000 UTC,2025-01-06T05:52:22.6750 UTC,AO,OR2A,5.417,130.827429025,-12.45470956,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010B2F2600,5.42,5.42,0.012,N,Australia
50276503010,100436,DAF75,Complete,2025-01-06T05:17:21.0000 UTC,2025-01-06T05:20:41.7060 UTC,2025-01-06T05:17:21.0000 UTC,2025-01-06T05:25:21.4440 UTC,AO,OR2A,1.723,117.878628855,4.252232674999999,LG01,LG01,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,B11000110093C900,1.72,1.72,0.005,N,Malaysia
50276501010,100436,DAF75,Complete,2025-01-06T04:38:58.0000 UTC,2025-01-06T04:39:26.1520 UTC,2025-01-06T04:38:58.0000 UTC,2025-01-06T04:47:22.8120 UTC,AO,OR2A,50.543,125.097786215,6.060854344999999,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,1030010108AB6500,50.54,50.54,0.109,N,Philippines
50276500010,100436,DAF75,Complete,2025-01-06T04:19:52.0000 UTC,2025-01-06T04:25:38.9970 UTC,2025-01-06T04:19:52.0000 UTC,2025-01-06T04:37:35.9120 UTC,AO,OR2A,20.593,125.644110965,7.125317974999999,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,104001009E071A00,20.59,20.59,0.04,N,Philippines
50276497010,100436,DAF75,Complete,2025-01-06T04:03:12.0000 UTC,2025-01-06T04:04:56.5910 UTC,2025-01-06T04:03:12.0000 UTC,2025-01-06T04:09:20.9450 UTC,AO,OR2A,15.001,112.96801641,38.59657249,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010B456100,15.0,15.0,0.032,N,China
50276496010,100436,DAF75,Complete,2025-01-06T03:58:03.0000 UTC,2025-01-06T03:58:35.6850 UTC,2025-01-06T03:58:03.0000 UTC,2025-01-06T04:07:39.0480 UTC,AO,OR2A,30.408,124.286190575,40.026579600000005,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010BC90600,30.41,30.41,0.066,N,China
50276493010,100436,DAF75,Complete,2025-01-06T03:57:57.0000 UTC,2025-01-06T03:58:22.9670 UTC,2025-01-06T03:57:57.0000 UTC,2025-01-06T04:08:57.1830 UTC,AO,OR2A,51.37,102.03490117500002,36.52632981,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010AB4DF00,51.37,51.37,0.111,N,China
50276491010,100436,DAF75,Complete,2025-01-06T03:45:26.0000 UTC,2025-01-06T03:45:52.8020 UTC,2025-01-06T03:45:26.0000 UTC,2025-01-06T03:52:28.8730 UTC,AO,OR2A,25.733,105.71042026000002,10.083958439999998,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010BA38000,25.73,25.73,0.056,N,Vietnam
50276489010,100436,DAF75,Complete,2025-01-06T03:41:54.0000 UTC,2025-01-06T03:44:57.5610 UTC,2025-01-06T03:41:54.0000 UTC,2025-01-06T03:50:02.7250 UTC,AO,OR2A,16.146,121.747256485,18.182391475,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,104001009FD4D400,16.15,16.15,0.031,N,Philippines
50276487010,100436,DAF75,Complete,2025-01-06T03:37:42.0000 UTC,2025-01-06T03:40:39.4070 UTC,2025-01-06T03:37:42.0000 UTC,2025-01-06T03:55:47.7480 UTC,AO,OR2A,105.307,108.763966055,34.441219645000004,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,104001009FD27000,105.31,105.31,0.204,N,China
50276485010,100436,DAF75,Complete,2025-01-06T03:34:04.0000 UTC,2025-01-06T03:35:20.2230 UTC,2025-01-06T03:34:04.0000 UTC,2025-01-06T03:44:12.1140 UTC,AO,OR2A,36.634,106.65575321,10.818286680000002,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010B1CF000,36.63,36.63,0.079,N,Vietnam
50276481010,100436,DAF75,Complete,2025-01-06T03:19:30.0000 UTC,2025-01-06T03:20:06.2660 UTC,2025-01-06T03:19:30.0000 UTC,2025-01-06T03:25:47.5400 UTC,AO,OR2A,42.487,108.19926324499998,16.04595404,WV02,WV02,ARCHIVE,Public,N,Standard,1/6/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,42.49,42.49,0.092,N,Vietnam
50276477010,100436,DAF75,Complete,2025-01-06T03:13:19.0000 UTC,2025-01-06T03:14:48.4720 UTC,2025-01-06T03:13:19.0000 UTC,2025-01-06T03:20:47.3000 UTC,AO,OR2A,22.202,121.54407641,38.96381593,LG01,LG01,ARCHIVE,Public,N,Standard,1/6/2025,View-Ready (Standard) OR2A,B11000110067BB00,22.2,22.2,0.06,N,China
50276475010,100436,DAF75,Complete,2025-01-06T03:05:50.0000 UTC,2025-01-06T03:06:11.8040 UTC,2025-01-06T03:05:50.0000 UTC,2025-01-06T03:19:22.5550 UTC,AO,OR2A,115.842,106.656646845,29.724600555,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,10400100A1344C00,115.84,115.84,0.224,N,China
50276474010,100436,DAF75,Complete,2025-01-06T03:03:48.0000 UTC,2025-01-06T03:04:30.3100 UTC,2025-01-06T03:03:48.0000 UTC,2025-01-06T03:13:47.2250 UTC,AO,OR2A,55.74,96.19407108,19.621628965,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010BD42900,55.74,55.74,0.12,N,Myanmar
50276471010,100436,DAF75,Complete,2025-01-06T02:48:20.0000 UTC,2025-01-06T02:50:41.4040 UTC,2025-01-06T02:48:20.0000 UTC,2025-01-06T02:55:29.1360 UTC,AO,OR2A,28.915,102.565317815,17.985078665000003,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,28.92,28.92,0.062,N,Lao People's Democratic Republic
50276468010,100436,DAF75,Complete,2025-01-06T02:40:55.0000 UTC,2025-01-06T02:45:42.6040 UTC,2025-01-06T02:40:55.0000 UTC,2025-01-06T02:54:05.3270 UTC,AO,OR2A,20.507,147.51097447,-42.83730160000001,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010B10F500,20.51,20.51,0.044,N,Australia
50276465010,100436,DAF75,Complete,2025-01-06T02:27:54.0000 UTC,2025-01-06T02:28:37.6570 UTC,2025-01-06T02:27:54.0000 UTC,2025-01-06T02:35:54.1360 UTC,AO,OR2A,16.822,153.50676040500002,-28.16505508,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010A6B4000,16.82,16.82,0.036,N,Australia
50276464010,100436,DAF75,Complete,2025-01-06T02:24:52.0000 UTC,2025-01-06T02:28:33.2660 UTC,2025-01-06T02:24:52.0000 UTC,2025-01-06T02:36:36.4030 UTC,AO,OR2A,96.331,95.97128423,21.70629683,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010BBD6500,96.33,96.33,0.208,N,Myanmar
50276461010,100436,DAF75,Complete,2025-01-06T02:17:29.0000 UTC,2025-01-06T02:20:41.6310 UTC,2025-01-06T02:17:29.0000 UTC,2025-01-06T02:30:54.5290 UTC,AO,OR2A,30.431,116.052449245,5.932606075000001,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,104001009C049900,30.43,30.43,0.059,N,Malaysia
50276457010,100436,DAF75,Complete,2025-01-06T02:05:42.0000 UTC,2025-01-06T02:06:18.3730 UTC,2025-01-06T02:05:42.0000 UTC,2025-01-06T02:14:47.0580 UTC,AO,OR2A,16.339,98.31758466,8.10937999,WV03,WV03,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,10400100A1D55200,16.34,16.34,0.032,N,Thailand
50276455010,100436,DAF75,Complete,2025-01-06T02:05:34.0000 UTC,2025-01-06T02:05:59.7340 UTC,2025-01-06T02:05:34.0000 UTC,2025-01-06T02:10:22.2370 UTC,AO,OR2A,1.239,99.77401264,6.28221746,WV02,WV02,ARCHIVE,Public,N,Fresh,1/6/2025,View-Ready (Standard) OR2A,103001010B549800,1.24,1.24,0.003,N,Malaysia
50276219010,100436,DAF75,Complete,2025-01-04T04:33:10.0000 UTC,2025-01-04T04:33:49.3040 UTC,2025-01-04T04:33:10.0000 UTC,2025-01-04T04:41:19.5820 UTC,AO,OR2A,118.178,103.81091045425453,13.408334592931212,GE01,GE01,TASKING,Private,N,SelectPlus,1/4/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,100.0,4120.0,11.942,N,Cambodia
50275939010,100436,DAF75,Complete,2025-01-03T07:48:47.0000 UTC,2025-01-03T07:50:34.8660 UTC,2025-01-03T07:48:47.0000 UTC,2025-01-03T08:00:29.0480 UTC,AO,OR2A,70.558,101.003851345,12.67984244,WV03,WV03,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,10400100A29F4200,70.56,70.56,0.137,N,Thailand
50275937010,100436,DAF75,Complete,2025-01-03T07:27:43.0000 UTC,2025-01-03T07:30:40.7810 UTC,2025-01-03T07:27:43.0000 UTC,2025-01-03T07:36:57.6490 UTC,AO,OR2A,1.239,99.77401264,6.28221746,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010B115600,1.24,1.24,0.003,N,Malaysia
50275935010,100436,DAF75,Complete,2025-01-03T07:25:11.0000 UTC,2025-01-03T07:25:36.0560 UTC,2025-01-03T07:25:11.0000 UTC,2025-01-03T07:27:39.1880 UTC,AO,OR2A,2.221,147.32565013500002,-42.88969495000001,LG01,LG01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B110001100D9A900,2.22,2.22,0.006,N,Australia
50275932010,100436,DAF75,Complete,2025-01-03T07:16:36.0000 UTC,2025-01-03T07:20:36.1130 UTC,2025-01-03T07:16:36.0000 UTC,2025-01-03T07:26:10.5650 UTC,AO,OR2A,9.05,103.867590755,1.4144693,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,10300101084E9300,9.05,9.05,0.02,N,Singapore
50275931010,100436,DAF75,Complete,2025-01-03T07:10:38.0000 UTC,2025-01-03T07:14:43.4220 UTC,2025-01-03T07:10:38.0000 UTC,2025-01-03T07:23:48.3550 UTC,AO,OR2A,105.77,103.98966758999998,1.350754025,GE01,GE01,ARCHIVE,Public,N,Standard,1/3/2025,View-Ready (Standard) OR2A,105001003DB03500,105.77,105.77,0.307,N,Singapore
50275929010,100436,DAF75,Complete,2025-01-03T07:02:34.0000 UTC,2025-01-03T07:03:12.0080 UTC,2025-01-03T07:02:34.0000 UTC,2025-01-03T07:15:55.8510 UTC,AO,OR2A,43.686,99.879788545,19.949577455000004,LG02,LG02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B120001100DBE500,43.69,43.69,0.118,N,Thailand
50275928010,100436,DAF75,Complete,2025-01-03T07:01:08.0000 UTC,2025-01-03T07:02:56.0000 UTC,2025-01-03T07:01:08.0000 UTC,2025-01-03T07:13:00.4490 UTC,AO,OR2A,23.166,147.21573833500003,-9.44088589,LG02,LG02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B1200011008B4000,23.17,23.17,0.062,N,Papua New Guinea
50275926010,100436,DAF75,Complete,2025-01-03T06:53:16.0000 UTC,2025-01-03T06:53:39.7840 UTC,2025-01-03T06:53:16.0000 UTC,2025-01-03T06:58:18.8010 UTC,AO,OR2A,10.846,150.70044302999997,-33.817928880000004,LG01,LG01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B110001100D7D300,10.85,10.85,0.029,N,Australia
50275924010,100436,DAF75,Complete,2025-01-03T06:52:29.0000 UTC,2025-01-03T06:53:36.5840 UTC,2025-01-03T06:52:29.0000 UTC,2025-01-03T07:03:44.3820 UTC,AO,OR2A,59.916,100.605542945,13.913131984999998,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010B55F000,59.92,59.92,0.129,N,Thailand
50275920010,100436,DAF75,Complete,2025-01-03T06:46:35.0000 UTC,2025-01-03T06:50:15.3550 UTC,2025-01-03T06:46:35.0000 UTC,2025-01-03T07:03:19.5640 UTC,AO,OR2A,125.22,100.754178965,13.681964095,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010B0A4200,125.22,125.22,0.27,N,Thailand
50275915010,100436,DAF75,Complete,2025-01-03T03:45:18.0000 UTC,2025-01-03T03:45:52.8990 UTC,2025-01-03T03:45:18.0000 UTC,2025-01-03T03:56:19.7290 UTC,AO,OR2A,49.959,119.775418615,31.916544077652887,WV03,WV03,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,104001009F318700,49.96,49.96,0.097,N,China
50275913010,100436,DAF75,Complete,2025-01-03T03:30:18.0000 UTC,2025-01-03T03:30:55.1510 UTC,2025-01-03T03:30:18.0000 UTC,2025-01-03T03:42:23.1060 UTC,AO,OR2A,112.378,116.5983429685577,40.08264286339416,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010872ED00,112.38,112.38,0.243,N,China
50275911010,100436,DAF75,Complete,2025-01-03T03:19:34.0000 UTC,2025-01-03T03:20:23.3960 UTC,2025-01-03T03:19:34.0000 UTC,2025-01-03T03:41:21.0000 UTC,AO,OR2A,38.854,109.29362413582062,21.539816259487583,WV03,WV03,ARCHIVE,Public,N,Standard,1/3/2025,View-Ready (Standard) OR2A,104001009C288800,38.85,38.85,0.075,N,China
50275909010,100436,DAF75,Complete,2025-01-03T03:00:18.0000 UTC,2025-01-03T03:00:59.3290 UTC,2025-01-03T03:00:18.0000 UTC,2025-01-03T03:18:43.1040 UTC,AO,OR2A,100.033,115.97024329683694,-31.94613486411456,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010B8BA200,100.03,100.03,0.216,N,Australia
50275907010,100436,DAF75,Complete,2025-01-03T02:53:56.0000 UTC,2025-01-03T02:55:00.0120 UTC,2025-01-03T02:53:56.0000 UTC,2025-01-03T03:01:54.7560 UTC,AO,OR2A,30.032,118.6336744984566,-20.380475018246067,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010B556600,30.03,30.03,0.065,N,Australia
50275905010,100436,DAF75,Complete,2025-01-03T02:53:15.0000 UTC,2025-01-03T02:53:57.6530 UTC,2025-01-03T02:53:15.0000 UTC,2025-01-03T03:01:18.1540 UTC,AO,OR2A,7.957,116.101235635,6.087201554999999,LG01,LG01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B1100011009F2C00,7.96,7.96,0.021,N,Malaysia
50275903010,100436,DAF75,Complete,2025-01-03T02:51:39.0000 UTC,2025-01-03T02:52:14.6050 UTC,2025-01-03T02:51:39.0000 UTC,2025-01-03T02:57:54.6200 UTC,AO,OR2A,25.304,104.759930165,16.55623286,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,10300101092F0500,25.3,25.3,0.055,N,Lao People's Democratic Republic
50275900010,100436,DAF75,Complete,2025-01-03T02:48:47.0000 UTC,2025-01-03T02:49:15.4450 UTC,2025-01-03T02:48:47.0000 UTC,2025-01-03T15:56:29.5060 UTC,AO,OR2A,31.224,153.08232629485374,-26.594886195338997,GE01,GE01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,105001003FB79A00,31.22,31.22,0.091,N,Australia
50275899010,100436,DAF75,Complete,2025-01-03T02:44:28.0000 UTC,2025-01-03T02:45:14.8600 UTC,2025-01-03T02:44:28.0000 UTC,2025-01-03T02:53:23.1470 UTC,AO,OR2A,54.634,151.18267481938648,-33.95223986318165,GE01,GE01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,105001003FAAB000,54.63,54.63,0.158,N,Australia
50275896010,100436,DAF75,Complete,2025-01-03T02:40:00.0000 UTC,2025-01-03T02:40:31.6280 UTC,2025-01-03T02:40:00.0000 UTC,2025-01-03T02:48:13.6360 UTC,AO,OR2A,20.964,105.779724345,15.134336365,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,1030010108B12A00,20.96,20.96,0.045,N,Lao People's Democratic Republic
50275893010,100436,DAF75,Complete,2025-01-03T02:34:48.0000 UTC,2025-01-03T02:35:32.1740 UTC,2025-01-03T02:34:48.0000 UTC,2025-01-03T02:41:50.5710 UTC,AO,OR2A,72.002,150.7202938077807,-33.885128154444104,WV02,WV02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,103001010A510700,72.0,72.0,0.155,N,Australia
50275892010,100436,DAF75,Complete,2025-01-03T02:34:47.0000 UTC,2025-01-03T02:35:11.4610 UTC,2025-01-03T02:34:47.0000 UTC,2025-01-03T02:41:38.3590 UTC,AO,OR2A,11.301,143.207565995,-9.08627348,LG02,LG02,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,B120001100C76800,11.3,11.3,0.03,N,Papua New Guinea
50275890010,100436,DAF75,Complete,2025-01-03T02:18:34.0000 UTC,2025-01-03T02:19:01.2610 UTC,2025-01-03T02:18:34.0000 UTC,2025-01-03T02:23:57.0730 UTC,AO,OR2A,17.688,151.836261165,-32.795898995,WV03,WV03,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,10400100A0514500,17.69,17.69,0.034,N,Australia
50275888010,100436,DAF75,Complete,2025-01-03T02:14:41.0000 UTC,2025-01-03T02:18:55.7460 UTC,2025-01-03T02:14:41.0000 UTC,2025-01-03T02:23:50.7460 UTC,AO,OR2A,17.688,151.836261165,-32.795898995,WV03,WV03,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,10400100A0514500,17.69,17.69,0.034,N,Australia
50275885010,100436,DAF75,Complete,2025-01-03T02:10:18.0000 UTC,2025-01-03T02:10:53.2010 UTC,2025-01-03T02:10:18.0000 UTC,2025-01-03T02:22:26.5020 UTC,AO,OR2A,34.881,146.773128885,-19.254796865,GE01,GE01,ARCHIVE,Public,N,Fresh,1/3/2025,View-Ready (Standard) OR2A,105001003FBC0C00,34.88,34.88,0.101,N,Australia
50275668010,100436,DAF75,Complete,2025-01-02T09:32:47.0000 UTC,2025-01-02T09:33:18.5510 UTC,2025-01-02T09:32:47.0000 UTC,2025-01-02T09:44:11.7020 UTC,AO,OR2A,14.627,103.427012565,3.969522930000001,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,104001009F251600,14.63,14.63,0.028,N,Malaysia
50275659010,100436,DAF75,Complete,2025-01-02T09:27:13.0000 UTC,2025-01-02T09:27:56.7330 UTC,2025-01-02T09:27:13.0000 UTC,2025-01-02T09:32:40.1240 UTC,AO,OR2A,13.639,100.6060769,4.230959215,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,10400100A0553B00,13.64,13.64,0.026,N,Malaysia
50275656010,100436,DAF75,Complete,2025-01-02T09:00:16.0000 UTC,2025-01-02T09:10:18.3500 UTC,2025-01-02T09:00:16.0000 UTC,2025-01-02T09:18:37.0490 UTC,AO,OR2A,25.834,116.39311284375412,39.91281083570914,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,103001010A348200,25.83,25.83,0.056,N,China
50275631010,100436,DAF75,Complete,2025-01-02T08:17:49.0000 UTC,2025-01-02T08:18:22.4750 UTC,2025-01-02T08:17:49.0000 UTC,2025-01-02T08:27:32.2500 UTC,AO,OR2A,9.87,106.79896972500002,-6.59883944,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,1030010107C14A00,9.87,9.87,0.021,N,Indonesia
50275628010,100436,DAF75,Complete,2025-01-02T08:02:48.0000 UTC,2025-01-02T08:03:27.7020 UTC,2025-01-02T08:02:48.0000 UTC,2025-01-02T08:06:33.2700 UTC,AO,OR2A,19.782,106.82727896546604,-6.176579974614462,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,1030010108178C00,19.78,19.78,0.043,N,Indonesia
50275624010,100436,DAF75,Complete,2025-01-02T07:55:18.0000 UTC,2025-01-02T07:55:52.9110 UTC,2025-01-02T07:55:18.0000 UTC,2025-01-02T08:04:38.4190 UTC,AO,OR2A,53.337,144.83897743999998,-37.66971535500001,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,103001010AA7A400,53.34,53.34,0.115,N,Australia
50275621010,100436,DAF75,Complete,2025-01-02T07:45:02.0000 UTC,2025-01-02T07:45:28.6880 UTC,2025-01-02T07:45:02.0000 UTC,2025-01-02T07:47:38.7320 UTC,AO,OR2A,1.399,125.56303821000002,-8.55569671,GE01,GE01,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,1050010040075A00,1.4,1.4,0.004,N,Timor-Leste
50275617010,100436,DAF75,Complete,2025-01-02T07:28:23.0000 UTC,2025-01-02T07:29:01.9770 UTC,2025-01-02T07:28:23.0000 UTC,2025-01-02T07:36:49.9060 UTC,AO,OR2A,29.182,102.16653934,19.90321241,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,1030010107A95B00,29.18,29.18,0.063,N,Lao People's Democratic Republic
50275613010,100436,DAF75,Complete,2025-01-02T07:14:40.0000 UTC,2025-01-02T07:15:00.3800 UTC,2025-01-02T07:14:40.0000 UTC,2025-01-02T07:20:48.6700 UTC,AO,OR2A,22.388,103.634786325,10.57274547,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,10400100A0411000,22.39,22.39,0.043,N,Cambodia
50275611010,100436,DAF75,Complete,2025-01-02T07:14:40.0000 UTC,2025-01-02T07:15:06.1140 UTC,2025-01-02T07:14:40.0000 UTC,2025-01-02T07:23:25.9520 UTC,AO,OR2A,6.517,96.10217951,19.77274187,LG01,LG01,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B110001100892200,6.52,6.52,0.018,N,Myanmar
50275607010,100436,DAF75,Complete,2025-01-02T07:06:16.0000 UTC,2025-01-02T07:07:08.8620 UTC,2025-01-02T07:06:16.0000 UTC,2025-01-02T07:10:49.0690 UTC,AO,OR2A,1.654,105.834549225,21.03915037,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,103001010B369700,1.65,1.65,0.004,N,Vietnam
50275603010,100436,DAF75,Complete,2025-01-02T06:58:47.0000 UTC,2025-01-02T06:59:13.4330 UTC,2025-01-02T06:58:47.0000 UTC,2025-01-02T07:01:49.2450 UTC,AO,OR2A,1.19,102.609650345,17.9619431,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,1.19,1.19,0.003,N,Lao People's Democratic Republic
50275602010,100436,DAF75,Complete,2025-01-02T06:53:33.0000 UTC,2025-01-02T06:54:12.0390 UTC,2025-01-02T06:53:33.0000 UTC,2025-01-02T06:58:50.7500 UTC,AO,OR2A,1.75,114.93579432,4.921323094999999,LG01,LG01,ARCHIVE,Public,N,Standard,1/2/2025,View-Ready (Standard) OR2A,B11000110062F900,1.75,1.75,0.005,N,Brunei Darussalam
50275599010,100436,DAF75,Complete,2025-01-02T06:39:48.0000 UTC,2025-01-02T06:40:12.0780 UTC,2025-01-02T06:39:48.0000 UTC,2025-01-02T06:46:13.5450 UTC,AO,OR2A,22.722,100.51974203990558,13.76913009327996,LG02,LG02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B120001100E71200,22.72,22.72,0.061,N,Thailand
50275597010,100436,DAF75,Complete,2025-01-02T06:30:51.0000 UTC,2025-01-02T06:31:15.0950 UTC,2025-01-02T06:30:51.0000 UTC,2025-01-02T06:40:34.0650 UTC,AO,OR2A,26.442,149.1206759908331,-35.295787193354194,LG01,LG01,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B110001100E52300,26.44,26.44,0.071,N,Australia
