orderNumber,customerIdentifier,customerName,status,orderCreateTimestamp,orderActiveTimestamp,orderSubmitTimestamp,orderCompleteTimestamp,orderType,productType,area,longitude,latitude,spacecraft,archiveTasking,publicPrivate,multistrip,responsiveness,completeDate,orderDescription,catId,sqkm,charge,chargeS,orderNotes,country,timeToComplete,seconds
50275602010,100436,DAF75,Complete,2025-01-02 06:53:33,2025-01-02 06:54:12.039,2025-01-02 06:53:33,2025-01-02 06:58:50.750,AO,OR2A,1.75,114.93579432,4.921323094999999,LG01,ARCHIVE,Public,N,Standard,2025-01-02,View-Ready (Standard) OR2A,B11000110062F900,1.75,1.75,00:00:00.005,N,Brunei Darussalam,4.645183333333334,0.005
50275599010,100436,DAF75,Complete,2025-01-02 06:39:48,2025-01-02 06:40:12.078,2025-01-02 06:39:48,2025-01-02 06:46:13.545,AO,OR2A,22.722,100.51974203990558,13.76913009327996,LG02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B120001100E71200,22.72,22.72,00:00:00.061,N,Thailand,6.02445,0.061
50275597010,100436,DAF75,Complete,2025-01-02 06:30:51,2025-01-02 06:31:15.095,2025-01-02 06:30:51,2025-01-02 06:40:34.065,AO,OR2A,26.442,149.1206759908331,-35.295787193354194,LG01,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B110001100E52300,26.44,26.44,00:00:00.071,N,Australia,9.316166666666668,0.071
50275595010,100436,DAF75,Complete,2025-01-02 06:13:00,2025-01-02 06:13:40.980,2025-01-02 06:13:00,2025-01-02 06:21:19.606,AO,OR2A,22.056,126.97565833812536,37.53462687321856,LG02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B12000110065C300,22.06,22.06,00:00:00.059,N,Republic of Korea,7.643766666666666,0.059
50275592010,100436,DAF75,Complete,2025-01-02 06:05:00,2025-01-02 06:05:25.066,2025-01-02 06:05:00,2025-01-02 06:16:00.720,AO,OR2A,21.427,134.62057966170775,7.499612249996391,LG01,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B110001100D7FD00,21.43,21.43,00:00:00.058,N,Palau,10.594233333333333,0.058
50275589010,100436,DAF75,Complete,2025-01-02 05:36:08,2025-01-02 05:36:47.697,2025-01-02 05:36:08,2025-01-02 05:40:15.789,AO,OR2A,19.925,104.930147115,11.561679975,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,103001010AA08200,19.93,19.93,00:00:00.043,N,Cambodia,3.4682000000000004,0.043
50275586010,100436,DAF75,Complete,2025-01-02 05:05:19,2025-01-02 05:05:42.587,2025-01-02 05:05:19,2025-01-02 05:16:05.082,AO,OR2A,58.562,130.88119931,-12.412987815,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,104001009EB21D00,58.56,58.56,00:00:00.113,N,Australia,10.374916666666667,0.113
50275584010,100436,DAF75,Complete,2025-01-02 05:05:00,2025-01-02 05:05:24.338,2025-01-02 05:05:00,2025-01-02 05:17:07.824,AO,OR2A,26.419,127.49913915,36.71662107,LG02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B120001100BB3F00,26.42,26.42,00:00:00.071,N,Republic of Korea,11.724766666666666,0.071
50275583010,100436,DAF75,Complete,2025-01-02 04:53:23,2025-01-02 04:54:05.072,2025-01-02 04:53:23,2025-01-02 05:07:17.483,AO,OR2A,19.936,101.697512845,2.93987359,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,19.94,19.94,00:00:00.043,N,Malaysia,13.20685,0.043
50275580010,100436,DAF75,Complete,2025-01-02 04:47:38,2025-01-02 04:48:02.889,2025-01-02 04:47:38,2025-01-02 04:52:48.111,AO,OR2A,37.194,126.79035399,37.559499245,WV02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,10300101074C9300,37.19,37.19,00:00:00.080,N,Republic of Korea,4.753699999999999,0.08
50275569010,100436,DAF75,Complete,2025-01-02 02:46:33,2025-01-02 02:47:13.477,2025-01-02 02:46:33,2025-01-02 02:55:24.891,AO,OR2A,1.964,147.18480671499998,-9.435276835000002,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,104001009FB93B00,1.96,1.96,00:00:00.004,N,Papua New Guinea,8.190233333333333,0.004
50275567010,100436,DAF75,Complete,2025-01-02 02:39:51,2025-01-02 02:40:30.049,2025-01-02 02:39:51,2025-01-02 02:47:06.959,AO,OR2A,24.246,149.193135115,-35.302714519999995,LG02,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,B120001100E22C00,24.25,24.25,00:00:00.065,N,Australia,6.615166666666667,0.065
50275564010,100436,DAF75,Complete,2025-01-02 02:31:44,2025-01-02 02:32:07.397,2025-01-02 02:31:44,2025-01-02 02:41:08.177,AO,OR2A,19.057,145.75063598,-16.878162865,WV03,ARCHIVE,Public,N,Fresh,2025-01-02,View-Ready (Standard) OR2A,104001009F62F200,19.06,19.06,00:00:00.037,N,Australia,9.013,0.037
50275284010,100436,DAF75,Complete,2024-12-31 08:30:58,2024-12-31 08:31:32.922,2024-12-31 08:30:58,2024-12-31 08:40:22.447,AO,OR2A,1.399,118.79757091,32.043988935,WV03,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,10400100A14C5100,1.4,1.4,00:00:00.003,N,China,8.825416666666666,0.003
50275282010,100436,DAF75,Complete,2024-12-31 08:18:19,2024-12-31 08:20:37.509,2024-12-31 08:18:19,2024-12-31 08:24:48.926,AO,OR2A,1.085,125.56297615,-8.555497205,GE01,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,105001003F3EE900,1.09,1.09,00:00:00.003,N,Timor-Leste,4.190283333333333,0.003
50275279010,100436,DAF75,Complete,2024-12-31 07:33:55,2024-12-31 07:34:51.542,2024-12-31 07:33:55,2024-12-31 07:44:35.884,AO,OR2A,3.003,103.84398778999996,1.305010125,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010B2CDB00,3.0,3.0,00:00:00.006,N,Singapore,9.739033333333333,0.006
50275278010,100436,DAF75,Complete,2024-12-31 07:33:55,2024-12-31 07:34:33.306,2024-12-31 07:33:55,2024-12-31 07:41:20.312,AO,OR2A,1.0,145.77732302,-16.936070095,WV03,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,104001009F62F200,1.0,1.0,00:00:00.002,N,Australia,6.783433333333333,0.002
50275275010,100436,DAF75,Complete,2024-12-31 07:03:36,2024-12-31 07:03:59.098,2024-12-31 07:03:36,2024-12-31 07:06:37.665,AO,OR2A,1.043,147.32607707,-42.889537915,LG02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B120001100E3CB00,1.04,1.04,00:00:00.003,N,Australia,2.6427833333333335,0.003
50275274010,100436,DAF75,Complete,2024-12-31 06:49:59,2024-12-31 06:50:40.020,2024-12-31 06:49:59,2024-12-31 06:55:03.530,AO,OR2A,7.35,150.95764392000004,-33.97034486,LG02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B120001100D84300,7.35,7.35,00:00:00.020,N,Australia,4.3918333333333335,0.02
50275272010,100436,DAF75,Complete,2024-12-31 06:47:00,2024-12-31 06:47:40.091,2024-12-31 06:47:00,2024-12-31 06:52:00.795,AO,OR2A,11.747,128.656386745,35.89427242499999,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010A2E0E00,11.75,11.75,00:00:00.025,N,Republic of Korea,4.345066666666667,0.025
50275269010,100436,DAF75,Complete,2024-12-31 06:40:10,2024-12-31 06:40:30.460,2024-12-31 06:40:10,2024-12-31 06:45:36.880,AO,OR2A,9.162,146.79018603499998,-19.32550481,WV03,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,10400100A22AEF00,9.16,9.16,00:00:00.018,N,Australia,5.107,0.018
50275267010,100436,DAF75,Complete,2024-12-31 06:35:10,2024-12-31 06:35:35.020,2024-12-31 06:35:10,2024-12-31 06:39:17.240,AO,OR2A,1.178,151.22143450500002,-33.885674375,LG01,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B110001100E52200,1.18,1.18,00:00:00.003,N,Australia,3.7036666666666664,0.003
50275266010,100436,DAF75,Complete,2024-12-31 06:31:46,2024-12-31 06:32:25.445,2024-12-31 06:31:46,2024-12-31 06:38:01.592,AO,OR2A,2.708,153.183698945,-28.03014896,WV03,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,10400100A1B2E900,2.71,2.71,00:00:00.005,N,Australia,5.60245,0.005
50275263010,100436,DAF75,Complete,2024-12-31 06:21:52,2024-12-31 06:22:14.478,2024-12-31 06:21:52,2024-12-31 06:35:50.205,AO,OR2A,1.072,138.58082074000004,-34.94580409,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010A648D00,1.07,1.07,00:00:00.002,N,Australia,13.59545,0.002
50275260010,100436,DAF75,Complete,2024-12-31 06:05:16,2024-12-31 06:05:55.186,2024-12-31 06:05:16,2024-12-31 06:34:35.497,AO,OR2A,15.853,122.226878675,-17.950085565000002,LG02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B120001100D30A00,15.85,15.85,00:00:00.043,N,Australia,28.67185,0.043
50275256010,100436,DAF75,Complete,2024-12-31 05:24:11,2024-12-31 05:24:36.815,2024-12-31 05:24:11,2024-12-31 06:26:04.218,AO,OR2A,1.104,120.99413497,14.593401629999995,LG02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B120001100A4F400,1.1,1.1,00:00:00.003,N,Philippines,61.456716666666665,0.003
50275254010,100436,DAF75,Complete,2024-12-31 05:23:37,2024-12-31 05:23:58.894,2024-12-31 05:23:37,2024-12-31 06:31:32.241,AO,OR2A,115.621,153.11640855000002,-27.386532465,GE01,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,105001003EA09500,115.62,115.62,00:00:00.335,N,Australia,67.55578333333334,0.335
50275253010,100436,DAF75,Complete,2024-12-31 05:21:55,2024-12-31 05:22:40.387,2024-12-31 05:21:55,2024-12-31 06:28:33.047,AO,OR2A,19.631,104.84415969,11.546112134999998,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010AA08200,19.63,19.63,00:00:00.042,N,Cambodia,65.87766666666667,0.042
50275251010,100436,DAF75,Complete,2024-12-31 05:11:36,2024-12-31 05:12:26.222,2024-12-31 05:11:36,2024-12-31 06:20:54.332,AO,OR2A,2.837,149.16640863,-35.29635784,LG02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B120001100E22C00,2.84,2.84,00:00:00.008,N,Australia,68.46849999999999,0.008
50275249010,100436,DAF75,Complete,2024-12-31 05:04:49,2024-12-31 05:10:43.287,2024-12-31 05:04:49,2024-12-31 06:22:42.901,AO,OR2A,24.669,138.52848457500002,-34.947331639999994,LG01,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,B110001100DCDF00,24.67,24.67,00:00:00.066,N,Australia,71.99356666666667,0.066
50275228010,100436,DAF75,Complete,2024-12-31 02:40:15,2024-12-31 02:41:00.144,2024-12-31 02:40:15,2024-12-31 06:16:54.017,AO,OR2A,3.544,147.713585755,-42.47790793,WV03,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,104001009C28F500,3.54,3.54,00:00:00.007,N,Australia,215.89788333333334,0.007
50275225010,100436,DAF75,Complete,2024-12-31 02:29:29,2024-12-31 02:29:53.084,2024-12-31 02:29:29,2024-12-31 06:20:36.129,AO,OR2A,9.209,100.38646966264436,5.466821316913405,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010B7B5A00,9.21,9.21,00:00:00.020,N,Malaysia,230.71741666666668,0.02
50275223010,100436,DAF75,Complete,2024-12-31 02:22:23,2024-12-31 02:22:47.832,2024-12-31 02:22:23,2024-12-31 06:07:53.432,AO,OR2A,29.254,55.41015469997081,25.028132766900445,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,103001010AA39100,29.25,29.25,00:00:00.063,N,United Arab Emirates,225.09333333333333,0.063
50275221010,100436,DAF75,Complete,2024-12-31 02:20:53,2024-12-31 02:21:24.656,2024-12-31 02:20:53,2024-12-31 06:21:50.476,AO,OR2A,53.056,55.36211513258906,25.028076914625405,WV02,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,1030010109D10C00,53.06,53.06,00:00:00.115,N,United Arab Emirates,240.43033333333332,0.115
50275219010,100436,DAF75,Complete,2024-12-31 02:13:21,2024-12-31 02:13:46.694,2024-12-31 02:13:21,2024-12-31 06:17:03.451,AO,OR2A,16.914,43.07168322091204,11.589416025317306,GE01,ARCHIVE,Public,N,Fresh,2024-12-31,View-Ready (Standard) OR2A,105001003ECAA500,16.91,16.91,00:00:00.049,N,Djibouti,243.27928333333332,0.049
50275015010,100436,DAF75,Complete,2024-12-30 06:11:24,2024-12-30 06:12:06.700,2024-12-30 06:11:24,2024-12-30 06:19:15.438,AO,2A,6.094,106.82730234499998,-6.176864289999999,WV03,ARCHIVE,Public,N,Fresh,2024-12-30,View-Ready (Standard) 2A,104001009F66E800,6.09,6.09,00:00:00.012,N,Indonesia,7.1456333333333335,0.012
50273224010,100436,DAF75,Complete,2024-12-19 09:34:13,2024-12-19 09:34:54.989,2024-12-19 09:34:13,2024-12-19 09:44:04.358,AO,OR2A,1.001,116.91431387,-1.1703672800000002,WV03,ARCHIVE,Public,N,Fresh,2024-12-19,View-Ready (Standard) OR2A,104001009E297700,1.0,1.0,00:00:00.002,N,Indonesia,9.15615,0.002
50273154010,100436,DAF75,Complete,2024-12-19 07:52:59,2024-12-19 07:53:33.548,2024-12-19 07:52:59,2024-12-19 07:58:34.174,AO,2A,1.001,116.91431387,-1.1703672800000002,WV03,ARCHIVE,Public,N,Fresh,2024-12-19,View-Ready (Standard) 2A,104001009E297700,1.0,1.0,00:00:00.002,N,Indonesia,5.010433333333333,0.002
50267756010,100436,DAF75,Complete,2024-12-09 19:35:59,2024-12-09 19:36:39.038,2024-12-09 19:35:59,2024-12-09 20:00:18.841,AO,3D,27.711,140.99829458758575,-2.605327871325908,LG02,ARCHIVE,Public,N,Fresh,2024-12-09,NOBILL_PABL_Skouw_Delivery,B120001100BB0D00,27.71,27.71,00:00:00.075,N,Indonesia,23.663383333333336,0.075
50267259010,100436,DAF75,Complete,2024-12-07 15:31:36,2024-12-07 15:32:10.807,2024-12-07 15:31:36,2024-12-07 15:41:03.691,AO,2A,21.378,109.937529555,1.420861165,WV03,ARCHIVE,Public,N,Standard,2024-12-07,View-Ready (Standard) 2A,104001009C0D5800,21.38,21.38,00:00:00.041,N,Malaysia,8.881400000000001,0.041
50267252010,100436,DAF75,Complete,2024-12-07 14:39:21,2024-12-07 14:45:19.780,2024-12-07 14:39:21,2024-12-07 15:27:19.306,AO,OR2A,66.692,109.95834493,1.33750048,WV03,ARCHIVE,Public,N,Standard,2024-12-07,View-Ready (Standard) OR2A,104001009C0D5800,66.69,66.69,00:00:00.129,N,Indonesia,41.9921,0.129
50267140010,100436,DAF75,Complete,2024-12-06 21:16:29,2024-12-06 21:19:44.501,2024-12-06 21:16:29,2024-12-07 13:59:50.454,TO,3D,27.711,140.99829458758575,-2.605327871325908,LG02,TASKING,Public,N,SelectPlus,2024-12-07,PLBN_Skouw,B120001100BB0D00,100.0,4520.0,00:00:12.161,N,Indonesia,1000.0992166666667,12.161
50266743010,100436,DAF75,Complete,2024-12-06 06:10:20,2024-12-06 06:10:56.916,2024-12-06 06:10:20,2024-12-06 08:22:34.924,AO,OR2A,86.496,147.21468754607793,-9.44319095775352,LG02,ARCHIVE,Public,N,Fresh,2024-12-06,View-Ready (Standard) OR2A,B1200011008B4000,86.5,86.5,00:00:00.233,N,Papua New Guinea,131.63346666666666,0.233
50266738010,100436,DAF75,Complete,2024-12-06 05:56:12,2024-12-06 05:58:14.762,2024-12-06 05:56:12,2024-12-06 07:58:58.313,AO,OR2A,24.104,147.38218835471193,-2.041447777839122,WV02,ARCHIVE,Public,N,Fresh,2024-12-06,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,24.1,24.1,00:00:00.052,N,Papua New Guinea,120.72585000000001,0.052
50266673010,100436,DAF75,Complete,2024-12-06 02:56:33,2024-12-06 02:57:05.588,2024-12-06 02:56:33,2024-12-06 03:56:41.531,AO,2A,24.104,147.38218835471193,-2.041447777839122,WV02,ARCHIVE,Public,N,Fresh,2024-12-06,View-Ready (Standard) 2A,###############################################################################################################################################################################################################################################################,24.1,24.1,00:00:00.052,N,Papua New Guinea,59.599050000000005,0.052
50266091010,100436,DAF75,Complete,2024-12-05 12:45:05,2024-12-05 12:45:29.856,2024-12-05 12:45:05,2024-12-05 13:06:05.822,AO,3D,491.246,103.95466919682352,1.3624827786211922,GE01,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),105001003DB03500,491.25,491.25,00:00:01.424,N,Singapore,20.59943333333333,1.424
50266089010,100436,DAF75,Complete,2024-12-05 12:43:50,2024-12-05 12:45:17.063,2024-12-05 12:43:50,2024-12-05 13:15:31.392,AO,3D,478.858,104.05342549780477,1.342482981415811,WV03,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),104001009DD78A00,478.86,478.86,00:00:00.927,N,Malaysia,30.238816666666665,0.927
50266084010,100436,DAF75,Complete,2024-12-05 12:41:51,2024-12-05 12:42:50.693,2024-12-05 12:41:51,2024-12-05 13:11:09.543,AO,3D,420.717,103.94635801308426,1.353520135010876,WV03,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),104001009D5A7100,420.72,420.72,00:00:00.814,N,Singapore,28.314166666666665,0.814
50266083010,100436,DAF75,Complete,2024-12-05 12:40:28,2024-12-05 12:41:18.186,2024-12-05 12:40:28,2024-12-05 12:59:29.347,AO,3D,193.705,103.96228220798764,1.3419993133691317,LG01,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),B11000110073D400,193.71,193.71,00:00:00.521,N,Singapore,18.186016666666667,0.521
50266081010,100436,DAF75,Complete,2024-12-05 12:37:51,2024-12-05 12:38:33.369,2024-12-05 12:37:51,2024-12-05 13:35:02.163,AO,3D,392.513,103.65446720556912,1.3330900966283432,WV03,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),104001009F735200,392.51,392.51,00:00:00.760,N,Singapore,56.4799,0.76
50266078010,100436,DAF75,Complete,2024-12-05 12:35:58,2024-12-05 12:36:25.077,2024-12-05 12:35:58,2024-12-05 13:01:17.306,AO,3D,230.632,103.97022584113672,1.3355074788082573,WV02,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),###############################################################################################################################################################################################################################################################,230.63,230.63,00:00:00.498,N,Singapore,24.870483333333333,0.498
50266075010,100436,DAF75,Complete,2024-12-05 12:34:38,2024-12-05 12:35:16.544,2024-12-05 12:34:38,2024-12-05 13:25:02.858,AO,3D,601.733,103.85935426833473,1.3468792641496892,WV02,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),10300101084E9300,601.73,601.73,00:00:01.299,N,Singapore,49.771899999999995,1.299
50266073010,100436,DAF75,Complete,2024-12-05 12:34:35,2024-12-05 12:35:00.774,2024-12-05 12:34:35,2024-12-05 12:50:41.118,AO,3D,610.759,103.7017134888924,1.3351752391588556,WV02,ARCHIVE,Public,N,Fresh,2024-12-05,Map-Ready (Map Scale Ortho 1:12000),1030010108B2AA00,610.76,610.76,00:00:01.318,N,Singapore,15.672400000000001,1.318
50265999010,100436,DAF75,Complete,2024-12-05 09:39:25,2024-12-05 09:40:00.697,2024-12-05 09:39:25,2024-12-05 09:47:17.604,AO,OR2A,10.667,159.96567027499998,-9.438413435,LG02,ARCHIVE,Public,N,Fresh,2024-12-05,View-Ready (Standard) OR2A,B120001100AE2C00,10.67,10.67,00:00:00.029,N,Solomon Islands,7.281783333333333,0.029
50253695010,100436,DAF75,Complete,2024-11-13 02:17:12,2024-11-13 02:18:37.551,2024-11-13 02:17:12,2024-11-13 04:10:09.061,AO,OR2A,664.204,106.72086691085252,-5.900561065371715,WV02,ARCHIVE,Public,N,Fresh,2024-11-13,View-Ready (Standard) OR2A,1030010108197D00,664.2,664.2,00:00:01.434,N,Indonesia,111.52516666666666,1.434
50253587010,100436,DAF75,Complete,2024-11-12 08:50:51,2024-11-12 08:51:13.144,2024-11-12 08:50:51,2024-11-12 09:00:24.886,AO,2A,175.173,104.15865767855074,1.0789553126498332,LG01,ARCHIVE,Public,N,Fresh,2024-11-12,View-Ready (Standard) 2A,B1100011007DB000,175.17,175.17,00:00:00.471,N,Indonesia,9.195699999999999,0.471
50253585010,100436,DAF75,Complete,2024-11-12 08:12:00,2024-11-12 08:12:36.160,2024-11-12 08:12:00,2024-11-12 08:20:28.834,AO,OR2A,33.542,117.590808710626,3.280545022843604,WV02,ARCHIVE,Public,N,Fresh,2024-11-12,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,33.54,33.54,00:00:00.072,N,Indonesia,7.8778999999999995,0.072
50253584010,100436,DAF75,Complete,2024-11-12 08:08:43,2024-11-12 08:09:58.081,2024-11-12 08:08:43,2024-11-12 08:19:53.078,AO,2A,9.558,109.97234965283332,1.319536109772435,WV03,ARCHIVE,Public,N,Fresh,2024-11-12,View-Ready (Standard) 2A,104001009C0D5800,9.56,9.56,00:00:00.018,N,Indonesia,9.916616666666666,0.018
50250794010,100436,DAF75,Complete,2024-11-05 03:24:31,2024-11-05 03:25:13.646,2024-11-05 03:24:31,2024-11-05 03:29:49.746,AO,1B,431.739,106.57764638133126,-6.332088685296112,GE01,ARCHIVE,Public,N,Fresh,2024-11-05,System-Ready,105001003E887700,431.74,431.74,00:00:01.251,N,Indonesia,4.6016666666666675,1.251
50250792010,100436,DAF75,Complete,2024-11-05 03:15:06,2024-11-05 03:15:27.915,2024-11-05 03:15:06,2024-11-05 03:24:18.248,AO,1B,233.28,106.7563552249774,-6.18584964651012,WV02,ARCHIVE,Public,N,Fresh,2024-11-05,System-Ready,103001010374D400,233.28,233.28,00:00:00.503,N,Indonesia,8.838883333333333,0.503
50250791010,100436,DAF75,Complete,2024-11-05 03:14:54,2024-11-05 03:15:25.947,2024-11-05 03:14:54,2024-11-05 03:47:40.379,AO,OR2A,1674.367,110.46484543271173,-7.417432490190944,WV02,ARCHIVE,Public,N,Standard,2024-11-05,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,1674.37,1674.37,00:00:03.614,N,Indonesia,32.24053333333333,3.614
50250790010,100436,DAF75,Complete,2024-11-05 03:14:31,2024-11-05 03:15:12.742,2024-11-05 03:14:31,2024-11-05 03:33:22.989,AO,OR2A,295.381,106.93786764251055,-6.484203080835822,WV02,ARCHIVE,Public,N,Fresh,2024-11-05,View-Ready (Standard) OR2A,1030010108994A00,295.38,295.38,00:00:00.638,N,Indonesia,18.170783333333336,0.638
50250787010,100436,DAF75,Complete,2024-11-05 03:11:47,2024-11-05 03:12:11.825,2024-11-05 03:11:47,2024-11-05 03:19:31.814,AO,1B,134.492,110.42119902342738,-6.937550562516559,LG01,ARCHIVE,Public,N,Fresh,2024-11-05,System-Ready,B1100011007F0800,134.49,134.49,00:00:00.362,N,Indonesia,7.33315,0.362
17347602010,100436,DAF75,Delivered,2024-10-31 08:59:37,2024-10-31 08:59:57.000,2024-10-31 08:59:37,2024-11-01 05:03:09.000,AO,L3,17.658,116.68502081694731,-0.9138166094358964,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,1040010093A3DB00,17.66,17.66,00:00:00.034,N,Indonesia,1203.2,0.034
17347600010,100436,DAF75,Delivered,2024-10-31 08:59:37,2024-10-31 09:00:06.000,2024-10-31 08:59:37,2024-11-01 05:02:45.000,AO,L3,25.002,106.69792699873445,-6.106020438099603,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,104001007B9BCF00,25.0,25.0,00:00:00.048,N,Indonesia,1202.65,0.048
17347601010,100436,DAF75,Delivered,2024-10-31 08:59:37,2024-10-31 08:59:58.000,2024-10-31 08:59:37,2024-11-01 05:02:37.000,AO,L3,25.007,106.893975,-6.267028990280319,WV02,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,103001010175B200,25.01,25.01,00:00:00.054,N,Indonesia,1202.65,0.054
17347599010,100436,DAF75,Delivered,2024-10-31 08:59:37,2024-10-31 08:59:57.000,2024-10-31 08:59:37,2024-11-01 05:03:13.000,AO,L3,25.025,114.561642,-3.3484729947764174,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,1040010069A58200,25.03,25.03,00:00:00.048,N,Indonesia,1203.2666666666667,0.048
17347598010,100436,DAF75,Delivered,2024-10-31 08:59:27,2024-10-31 09:00:00.000,2024-10-31 08:59:27,2024-11-01 05:02:27.000,AO,L3,25.001,106.68839611626592,-6.113078757849141,WV02,ARCHIVE,Public,N,Fresh,2024-11-01,00:00:00,1030010102842F00,25.0,25.0,00:00:00.054,N,Indonesia,1202.45,0.054
17347597010,100436,DAF75,Delivered,2024-10-31 08:59:27,2024-10-31 08:59:57.000,2024-10-31 08:59:27,2024-11-01 05:02:53.000,AO,L3,25.001,106.65649450862728,-6.1210146862134,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,104001007B9BCF00,25.0,25.0,00:00:00.048,N,Indonesia,1202.9333333333334,0.048
17347595010,100436,DAF75,Delivered,2024-10-31 08:59:26,2024-10-31 09:00:07.000,2024-10-31 08:59:26,2024-11-01 05:03:12.000,AO,L3,25.026,107.458636,-6.4586289899882,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,1040010050BBC200,25.03,25.03,00:00:00.048,N,Indonesia,1203.0833333333333,0.048
17347596010,100436,DAF75,Delivered,2024-10-31 08:59:26,2024-10-31 09:00:04.000,2024-10-31 08:59:26,2024-11-01 05:02:46.000,AO,L3,25.005,112.81773000000004,-7.3919299885721745,WV03,ARCHIVE,Public,N,Fresh,2024-11-01,00:00:00,104001009E397400,25.01,25.01,00:00:00.048,N,Indonesia,1202.7,0.048
17347593010,100436,DAF75,Delivered,2024-10-31 08:59:16,2024-10-31 08:59:58.000,2024-10-31 08:59:16,2024-11-01 05:02:37.000,AO,L3,25.002,112.71509,-7.181629988890304,WV02,ARCHIVE,Public,N,Fresh,2024-11-01,00:00:00,10300101067C5900,25.0,25.0,00:00:00.054,N,Indonesia,1202.65,0.054
17347591010,100436,DAF75,Delivered,2024-10-31 08:59:16,2024-10-31 08:59:48.000,2024-10-31 08:59:16,2024-11-01 05:02:47.000,AO,L3,25.001,106.65649450862728,-6.1210146862134,WV03,ARCHIVE,Public,N,Standard,2024-11-01,00:00:00,104001007B9BCF00,25.0,25.0,00:00:00.048,N,Indonesia,1202.9833333333333,0.048
